round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
673,0,6,4,1,0.5455,0.0,0.6,0,0.2
674,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
675,0,9,1,1,0.8182,0.0,0.9,0,0.0
677,0,6,4,1,0.5455,0.0,0.6,0,0.1
681,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
683,0,9,1,1,0.8182,0.0,0.9,0,0.4
684,0,6,2,3,0.5455,0.0,0.75,0,0.0
686,0,9,1,1,0.8182,0.0,0.9,0,0.3
687,0,6,4,1,0.5455,0.0,0.6,0,0.2
688,0,8,2,1,0.7273,0.0,0.8,0,0.1
689,0,9,1,1,0.8182,0.0,0.9,0,0.2
691,0,7,3,1,0.6364,0.0,0.7,0,0.1
692,0,8,2,1,0.7273,0.0,0.8,0,0.1
693,0,5,3,3,0.4545,0.0,0.625,0,0.0
695,0,7,1,3,0.6364,0.0,0.875,0,0.375
696,0,6,2,3,0.5455,0.0,0.75,0,0.125
697,0,7,3,1,0.6364,0.0,0.7,0,0.1
700,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
701,0,6,2,3,0.5455,0.0,0.75,0,0.375
705,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
706,0,6,3,2,0.5455,0.0,0.6667,0,0.0
709,0,10,0,1,0.9091,0.0,1.0,0,0.5
710,0,8,2,1,0.7273,0.0,0.8,0,0.4
711,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
712,0,5,4,2,0.4545,0.0,0.5556,0,0.0
713,0,8,2,1,0.7273,0.0,0.8,0,0.2
716,0,10,0,1,0.9091,0.0,1.0,0,0.1
718,0,8,2,1,0.7273,0.0,0.8,0,0.3
719,0,7,3,1,0.6364,0.0,0.7,0,0.0
721,0,8,2,1,0.7273,0.0,0.8,0,0.3
723,0,5,5,1,0.4545,0.0,0.5,0,0.0
728,0,8,2,1,0.7273,0.0,0.8,0,0.0
729,0,7,3,1,0.6364,0.0,0.7,0,0.3
730,0,7,3,1,0.6364,0.0,0.7,0,0.1
731,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
732,0,7,1,3,0.6364,0.0,0.875,0,0.25
735,0,5,4,2,0.4545,0.0,0.5556,0,0.2222
737,0,8,2,1,0.7273,0.0,0.8,0,0.2
739,0,7,3,1,0.6364,0.0,0.7,0,0.0
740,0,7,3,1,0.6364,0.0,0.7,0,0.2
741,0,9,1,1,0.8182,0.0,0.9,0,0.0
742,0,8,2,1,0.7273,0.0,0.8,0,0.2
743,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
746,0,7,1,3,0.6364,0.0,0.875,0,0.375
748,0,8,1,2,0.7273,0.0,0.8889,0,0.3333
749,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
755,0,7,3,1,0.6364,0.0,0.7,0,0.3
757,0,9,1,1,0.8182,0.0,0.9,0,0.4
759,0,9,1,1,0.8182,0.0,0.9,0,0.3
760,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
761,0,8,2,1,0.7273,0.0,0.8,0,0.3
762,0,9,1,1,0.8182,0.0,0.9,0,0.1
764,0,7,3,1,0.6364,0.0,0.7,0,0.4
765,0,6,3,2,0.5455,0.0,0.6667,0,0.0
766,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
767,0,6,3,2,0.5455,0.0,0.6667,0,0.0
768,0,7,2,2,0.6364,0.0,0.7778,0,0.0
769,0,5,4,2,0.4545,0.0,0.5556,0,0.2222
770,0,9,0,2,0.8182,0.0,1.0,0,0.1111
771,0,8,2,1,0.7273,0.0,0.8,0,0.0
773,0,7,3,1,0.6364,0.0,0.7,0,0.2
774,0,9,1,1,0.8182,0.0,0.9,0,0.4
775,0,9,1,1,0.8182,0.0,0.9,0,0.5
776,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
777,0,6,4,1,0.5455,0.0,0.6,0,0.2
778,0,8,2,1,0.7273,0.0,0.8,0,0.4
781,0,7,3,1,0.6364,0.0,0.7,0,0.1
783,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
784,0,6,2,3,0.5455,0.0,0.75,0,0.0
785,0,6,4,1,0.5455,0.0,0.6,0,0.3
786,0,9,0,2,0.8182,0.0,1.0,0,0.5556
789,0,8,0,3,0.7273,0.0,1.0,0,0.375
792,0,8,2,1,0.7273,0.0,0.8,0,0.3
793,0,9,1,1,0.8182,0.0,0.9,0,0.4
794,0,10,0,1,0.9091,0.0,1.0,0,0.1
795,0,7,1,3,0.6364,0.0,0.875,0,0.25
797,0,7,3,1,0.6364,0.0,0.7,0,0.3
798,0,7,1,3,0.6364,0.0,0.875,0,0.125
800,0,8,1,2,0.7273,0.0,0.8889,0,0.5556
801,0,8,2,1,0.7273,0.0,0.8,0,0.5
803,0,7,3,1,0.6364,0.0,0.7,0,0.1
804,0,7,3,1,0.6364,0.0,0.7,0,0.2
805,0,8,1,2,0.7273,0.0,0.8889,0,0.0
806,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
807,0,7,3,1,0.6364,0.0,0.7,0,0.3
