round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
162,14,48,1,5,0.9118,0.7368,0.9796,0.8235,0.9162
163,8,56,1,3,0.9412,0.7273,0.9825,0.8,0.9282
164,9,52,1,6,0.8971,0.6,0.9811,0.72,0.8063
165,11,44,1,12,0.8088,0.4783,0.9778,0.6286,0.8396
166,5,48,4,11,0.7794,0.3125,0.9231,0.4,0.7788
167,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.7744
168,7,48,3,10,0.8088,0.4118,0.9412,0.5185,0.729
169,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.7708
170,9,54,0,5,0.9265,0.6429,1.0,0.7826,0.8466
171,5,48,2,13,0.7794,0.2778,0.96,0.4,0.6833
172,7,49,1,11,0.8235,0.3889,0.98,0.5385,0.75
173,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.8822
174,10,50,2,6,0.8824,0.625,0.9615,0.7143,0.8762
175,9,49,0,10,0.8529,0.4737,1.0,0.6429,0.7981
176,9,46,5,8,0.8088,0.5294,0.902,0.5806,0.7855
177,7,49,2,10,0.8235,0.4118,0.9608,0.5385,0.7705
178,12,41,5,10,0.7794,0.5455,0.8913,0.6154,0.8123
179,8,53,3,4,0.8971,0.6667,0.9464,0.6957,0.9256
180,10,45,1,12,0.8088,0.4545,0.9783,0.6061,0.8221
181,8,51,1,8,0.8676,0.5,0.9808,0.64,0.7933
182,3,51,0,14,0.7941,0.1765,1.0,0.3,0.714
183,4,50,2,12,0.7941,0.25,0.9615,0.3636,0.8029
184,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.7689
185,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.8489
186,5,48,5,10,0.7794,0.3333,0.9057,0.4,0.7937
187,8,50,1,9,0.8529,0.4706,0.9804,0.6154,0.7682
188,12,43,2,11,0.8088,0.5217,0.9556,0.6486,0.8338
189,8,53,1,6,0.8971,0.5714,0.9815,0.6957,0.8426
190,10,51,2,5,0.8971,0.6667,0.9623,0.7407,0.878
